,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
671,200087.0,51.0,0,1,15.0,0,1,3,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17075.0,0
672,200527.0,32.0,0,3,16.0,2,1,2,3.0,2,3.0,0,2.0,0,4,0,1.0,0,20396.0,0
673,203062.0,26.0,0,1,9.0,2,1,4,2.0,0,5.0,3,2.0,0,2,1,3.0,1,22102.0,0
674,203056.0,29.0,0,3,9.0,2,0,3,4.0,2,4.0,1,3.0,1,3,1,1.0,0,23457.0,0
675,202086.0,51.0,0,3,32.0,2,0,3,3.0,3,3.0,2,3.0,0,3,1,1.0,3,31307.0,0
676,201748.0,26.0,1,1,6.0,0,0,2,3.0,2,4.0,2,2.0,0,5,1,1.0,0,21397.0,0
677,201469.0,34.0,0,1,14.0,2,1,2,1.5,2,3.0,2,3.0,0,3,0,1.0,0,22262.0,0
678,202408.0,58.0,0,1,8.0,3,0,3,4.0,1,3.0,2,1.0,0,5,0,0.0,2,17372.0,1
679,204490.0,28.0,1,3,15.0,2,1,3,4.0,2,3.0,2,2.0,0,3,1,2.0,0,23020.0,0
680,202603.0,35.0,1,3,9.0,2,0,4,4.0,0,3.0,1,7.0,0,5,1,3.0,1,20909.0,0
681,202327.0,44.0,0,1,16.0,0,1,3,3.0,0,3.0,0,2.0,1,3,1,0.0,1,17936.0,1
682,201679.0,46.0,0,1,6.0,2,1,3,3.0,1,5.0,2,1.0,0,1,0,2.0,2,24396.0,0
683,202627.0,51.0,0,1,7.0,2,1,3,5.0,0,3.0,1,4.0,0,3,0,1.0,1,22368.0,0
684,200901.0,48.0,0,1,8.0,3,1,3,1.5,0,4.0,0,6.0,0,2,0,2.0,1,17559.0,0
685,201201.0,36.0,0,1,14.0,2,1,3,4.0,0,3.0,0,2.0,1,4,1,2.0,1,22262.0,1
686,201749.0,50.0,0,1,10.0,0,1,3,3.0,4,4.0,2,4.0,0,5,0,1.0,4,32652.25,0
687,200657.0,29.0,0,1,13.0,2,0,3,4.0,0,3.0,2,7.0,0,5,1,0.0,1,17532.0,0
688,200447.0,35.0,0,3,14.0,2,1,2,3.0,2,3.0,1,1.0,0,3,1,0.0,0,19717.0,0
689,202939.0,28.0,0,3,9.0,2,1,3,4.0,0,5.0,2,2.0,0,5,0,2.0,1,21719.0,1
690,204550.0,36.0,1,1,32.0,0,0,4,4.0,0,4.0,2,3.0,1,3,1,2.0,1,20700.0,1
691,200707.0,47.0,1,1,22.0,2,1,3,1.5,2,3.0,2,2.0,1,2,0,0.0,0,20067.0,0
692,201665.0,36.0,0,1,27.0,0,1,3,1.5,0,5.0,2,2.0,1,3,1,0.0,1,18564.0,0
693,202736.0,32.0,1,3,12.0,2,0,3,4.0,0,4.0,2,3.0,0,3,0,2.0,1,21467.0,0
694,203246.0,34.0,1,3,14.0,0,0,2,4.0,2,4.0,1,2.0,0,4,1,1.0,0,22980.0,0
695,200060.0,32.0,0,1,6.0,2,1,2,3.0,2,3.0,1,2.0,1,4,1,0.0,0,21162.0,0
696,201988.0,36.0,0,3,13.0,2,0,2,4.0,2,3.0,0,1.0,0,1,1,0.0,0,22262.0,0
697,204143.0,30.0,0,1,25.0,2,1,3,5.0,0,3.0,0,3.0,1,3,0,1.0,1,21067.0,1
698,201285.0,46.0,1,3,32.0,0,1,3,4.0,2,4.0,3,1.0,0,4,1,2.0,0,22991.0,0
699,203276.0,38.0,0,1,32.0,2,0,3,5.0,2,3.0,2,2.0,0,3,0,2.0,0,24409.0,0
700,203650.0,27.0,1,1,14.0,2,1,4,4.0,0,3.0,0,3.0,0,4,1,3.0,1,21248.0,0
701,203640.0,42.0,0,3,30.0,0,1,4,4.0,1,3.0,3,5.0,1,3,0,3.0,2,25760.0,0
702,203054.0,28.0,0,1,12.0,3,1,3,5.0,1,3.0,2,3.0,1,3,0,1.0,2,31486.0,0
703,200781.0,36.0,0,1,6.0,2,1,2,4.0,0,5.0,1,2.0,0,3,0,1.0,1,22262.0,0
704,201687.0,29.0,0,1,6.0,3,1,2,3.0,0,3.0,0,1.0,0,1,0,0.0,1,17058.0,1
705,200736.0,48.0,0,1,10.0,0,1,3,4.0,1,3.0,3,1.0,0,5,1,1.0,2,25999.0,0
706,203533.0,38.0,0,1,20.0,2,1,3,4.0,2,3.0,2,3.0,0,1,0,1.0,0,22963.0,0
707,200786.0,27.0,1,1,14.0,0,1,2,5.0,0,3.0,1,2.0,0,2,1,1.0,1,19621.0,0
708,201010.0,55.0,0,1,6.0,2,1,2,1.5,3,3.0,2,3.0,0,5,1,0.0,3,29732.0,0
709,204586.0,43.0,0,3,21.0,2,0,4,5.0,2,3.0,3,2.0,0,3,1,1.0,0,24922.0,0
710,200971.0,51.0,0,1,17.0,3,0,2,4.0,3,4.0,3,4.0,0,1,0,1.0,3,28142.0,0
711,200191.0,27.0,0,1,15.0,2,0,2,3.0,0,4.0,0,2.0,0,3,1,0.0,1,17279.0,0
712,204561.0,36.0,0,1,32.0,3,1,4,5.0,1,4.0,2,5.0,0,3,1,2.0,2,29581.0,0
713,203158.0,51.0,0,1,7.0,2,1,4,4.0,3,3.0,2,3.0,0,5,0,3.0,3,32652.25,0
714,201468.0,49.0,1,3,8.0,2,1,3,4.0,2,4.0,2,3.0,0,3,1,2.0,0,20390.0,0
715,200817.0,36.0,1,1,24.0,0,1,3,3.0,2,3.0,3,3.0,0,3,1,0.0,0,22779.0,0
716,201314.0,45.0,1,3,8.0,0,0,3,3.0,2,3.0,2,5.0,0,1,1,2.0,0,20154.0,0
717,201057.0,29.0,1,3,19.0,3,0,2,3.0,2,4.0,0,6.0,0,3,0,1.0,0,20765.0,1
718,204653.0,28.0,0,1,9.0,0,0,3,4.0,2,3.0,2,2.0,0,5,1,1.0,0,22905.0,0
719,201414.0,47.0,0,1,31.0,2,1,2,3.0,1,3.0,3,3.0,0,3,1,0.0,2,23633.0,0
720,201035.0,31.0,0,2,14.0,2,0,3,1.5,0,4.0,0,1.0,0,1,0,2.0,1,17109.0,0
721,202618.0,46.0,0,3,11.0,0,0,2,4.0,2,5.0,2,6.0,1,4,0,1.0,0,23684.0,0
722,202444.0,42.0,0,3,7.0,0,0,4,4.0,2,3.0,3,2.0,1,2,1,1.0,0,24671.0,1
723,204538.0,54.0,0,3,14.0,2,0,4,5.0,1,3.0,2,2.0,1,1,0,2.0,2,29612.0,0
724,200832.0,37.0,0,1,31.0,2,0,2,4.0,2,3.0,2,1.0,0,3,0,1.0,0,20731.0,0
725,201176.0,49.0,0,1,28.0,0,0,3,3.0,3,4.0,2,4.0,0,4,0,1.0,3,31413.0,0
726,203978.0,37.0,0,1,15.0,3,0,3,4.0,1,3.0,2,3.0,0,4,1,1.0,2,28774.0,0
727,202045.0,54.0,0,1,25.0,2,0,3,3.0,2,5.0,2,1.0,1,3,0,2.0,0,20485.0,0
728,202012.0,38.0,0,1,6.0,0,0,2,3.0,1,3.0,3,5.0,1,1,0,1.0,2,22861.0,0
729,204105.0,28.0,0,1,16.0,2,0,5,4.0,0,4.0,0,3.0,0,3,0,2.0,1,20957.0,0
730,200696.0,45.0,1,1,14.0,0,1,2,3.0,2,4.0,1,2.0,0,4,1,1.0,0,22262.0,0
731,201550.0,30.0,0,1,6.0,0,1,2,4.0,2,3.0,2,2.0,1,1,1,1.0,0,20126.0,0
732,203611.0,36.0,0,3,22.0,2,1,3,5.5,2,3.0,2,7.0,1,1,1,2.0,0,24118.0,1
733,203858.0,48.0,0,1,32.0,2,1,3,4.0,1,3.0,3,4.0,0,3,1,1.0,2,27311.0,0
734,200014.0,28.0,0,1,30.0,0,1,2,4.0,0,3.0,0,6.0,1,2,0,0.0,1,17028.0,1
735,203490.0,45.0,0,1,27.0,0,1,3,4.0,0,4.0,3,3.0,0,5,1,2.0,1,22098.0,0
736,200311.0,45.0,1,1,13.0,0,1,3,3.0,1,5.0,2,2.0,0,2,1,2.0,2,20210.0,0
737,204840.0,44.0,1,1,9.0,0,1,4,4.0,0,3.0,2,7.0,1,3,0,1.0,1,28909.0,1
738,200449.0,36.0,1,1,14.0,0,0,2,3.0,0,3.0,1,2.0,0,2,0,0.0,1,22262.0,0
739,203552.0,36.0,0,1,7.0,2,1,4,5.0,0,5.0,0,3.0,0,1,0,3.0,1,21128.0,0
740,201156.0,40.0,0,1,21.0,0,0,3,4.0,1,3.0,2,2.0,0,1,1,1.0,2,25435.0,0
741,201563.0,46.0,1,1,6.0,2,1,2,4.0,1,5.0,2,3.0,1,1,1,1.0,2,25673.0,0
742,201497.0,42.0,0,3,14.0,2,1,2,3.0,2,4.0,2,1.0,0,3,1,0.0,0,21825.0,0
743,201308.0,38.0,0,3,8.0,2,0,3,5.0,2,3.0,2,3.0,1,3,0,0.0,0,20405.0,0
744,204850.0,46.0,0,3,8.0,0,1,4,5.0,2,5.0,2,3.0,0,4,1,3.0,0,32652.25,1
745,201421.0,47.0,1,1,6.0,2,0,3,3.0,1,4.0,2,1.0,0,5,0,0.0,2,26957.0,0
746,201922.0,45.0,0,3,14.0,0,1,3,3.0,2,4.0,2,1.0,0,5,1,2.0,0,19805.0,0
747,200608.0,55.0,0,3,8.0,2,1,2,3.0,2,3.0,0,5.0,0,2,0,1.0,0,20160.0,1
748,202826.0,27.0,1,1,10.0,3,1,4,4.0,0,5.0,3,2.0,0,3,0,3.0,1,21780.0,1
749,202969.0,25.0,0,3,10.0,0,0,4,4.0,2,3.0,3,2.0,0,2,1,1.0,0,23255.0,1
750,204013.0,45.0,1,1,30.0,2,1,4,4.0,2,4.0,2,6.0,0,3,0,2.0,0,20720.0,0
751,204573.0,29.0,0,3,12.0,2,1,4,4.0,2,3.0,3,3.0,0,3,0,2.0,0,23586.0,0
752,203449.0,30.0,0,2,24.0,0,1,3,5.0,1,5.0,3,3.0,0,3,0,1.0,2,26666.0,0
753,201245.0,24.0,1,2,16.0,2,1,2,3.0,0,3.0,2,1.0,0,4,1,1.0,1,17145.0,0
754,202833.0,38.0,0,1,17.0,0,1,3,4.0,2,4.0,3,4.0,1,5,0,2.0,0,22875.0,0
755,204030.0,35.0,0,1,12.0,2,0,3,5.0,1,5.0,0,4.0,0,1,1,2.0,2,30309.0,0
756,200144.0,32.0,1,3,14.0,2,1,2,5.0,2,3.0,2,1.0,0,2,0,1.0,0,19668.0,0
757,202931.0,21.0,0,1,7.0,0,0,3,5.0,0,4.0,3,3.0,0,4,1,1.0,1,21514.0,0
758,204274.0,58.0,0,1,7.0,2,1,3,4.0,2,3.0,2,4.0,0,3,0,2.0,0,25433.0,0
759,201339.0,22.0,0,1,13.0,0,1,3,3.0,0,4.0,0,2.0,1,3,1,0.0,1,17472.0,1
760,202672.0,36.0,1,3,7.0,2,0,4,4.0,1,3.0,3,3.0,0,5,1,1.0,2,27467.0,0
761,202324.0,45.0,0,1,14.0,2,0,2,3.0,0,3.0,2,5.0,1,3,0,1.0,1,22262.0,0
762,202335.0,36.0,0,3,35.0,0,1,3,3.0,2,5.0,2,1.0,0,1,1,0.0,0,22262.0,0
763,200953.0,44.0,0,1,9.0,0,1,2,3.0,0,5.0,1,5.0,0,5,1,1.0,1,17362.0,1
764,203831.0,30.0,0,1,7.0,0,1,3,4.0,2,5.0,2,2.0,0,3,1,1.0,0,24051.0,0
765,202814.0,22.0,0,3,19.0,0,0,3,3.0,0,4.0,3,3.0,0,5,0,2.0,1,21394.0,1
766,202715.0,48.0,1,1,36.0,0,1,3,4.0,1,4.0,1,3.0,1,3,1,1.0,2,30527.0,1
767,202006.0,60.0,0,3,22.0,2,1,2,3.0,2,5.0,0,1.0,0,4,1,1.0,0,20405.0,0
768,202698.0,30.0,0,3,27.0,2,1,3,4.0,2,3.0,2,4.0,0,2,1,2.0,0,25609.0,0
769,201703.0,50.0,0,3,6.0,2,0,3,3.0,4,3.0,2,4.0,0,1,1,0.0,4,32652.25,0
770,204551.0,33.0,1,1,7.0,0,1,4,4.0,0,3.0,2,2.0,0,5,1,1.0,1,20992.0,0
771,203897.0,37.0,0,3,18.0,2,0,4,5.0,2,3.0,2,6.0,0,1,1,2.0,0,25330.0,0
772,203417.0,36.0,0,1,7.0,2,0,3,5.0,2,3.0,1,2.0,0,1,1,2.0,0,24041.0,0
773,204848.0,26.0,0,1,16.0,0,1,3,4.0,0,5.0,0,5.0,0,1,1,1.0,1,20774.0,1
774,202535.0,52.0,0,3,28.0,2,1,4,4.0,2,3.0,3,2.0,1,5,1,2.0,0,24119.0,0
775,203333.0,28.0,0,1,21.0,0,1,3,4.0,0,5.0,1,3.0,1,4,1,1.0,1,20913.0,0
776,202109.0,36.0,0,1,6.0,3,0,2,3.0,0,5.0,2,3.0,0,4,0,0.0,1,18580.0,0
777,203150.0,41.0,1,3,31.0,0,0,4,2.0,3,4.0,0,6.0,1,3,1,3.0,3,31872.0,1
778,202047.0,37.0,0,1,16.0,0,0,2,3.0,0,5.0,2,1.0,1,3,1,0.0,1,17782.0,0
779,202470.0,33.0,1,1,23.0,0,0,4,5.5,0,5.0,3,3.0,1,4,1,3.0,1,22597.0,1
780,204026.0,55.0,1,2,33.0,0,0,2,2.0,3,3.0,0,3.0,1,3,1,1.0,3,32652.25,0
781,200430.0,35.0,0,1,28.0,0,1,2,5.0,0,3.0,0,1.0,0,4,1,0.0,1,22262.0,0
782,201578.0,25.0,0,1,13.0,2,1,3,4.0,0,3.0,2,2.0,0,1,0,2.0,1,17889.0,0
783,200150.0,40.0,1,1,32.0,2,0,2,3.0,2,4.0,2,2.0,0,2,1,0.0,0,20605.0,0
784,201735.0,29.0,0,3,8.0,2,1,3,4.0,2,4.0,2,3.0,0,4,1,0.0,0,21644.0,0
785,202065.0,58.0,0,1,8.0,0,1,2,3.0,4,4.0,0,1.0,1,3,1,0.0,4,32652.25,1
786,200221.0,33.0,0,1,10.0,2,0,2,4.0,0,4.0,1,7.0,0,4,0,0.0,1,17622.0,0
787,204436.0,38.0,0,1,17.0,0,1,4,2.0,0,3.0,3,5.0,0,4,1,3.0,1,23358.0,0
788,204156.0,42.0,0,1,26.0,0,1,3,4.0,2,5.0,2,4.0,0,1,0,1.0,0,21750.0,0
789,201853.0,22.0,0,1,17.0,2,0,2,3.0,0,4.0,2,2.0,0,1,1,1.0,1,17244.0,0
790,202600.0,52.0,0,1,14.0,2,1,3,5.0,2,3.0,1,4.0,0,3,1,2.0,0,24810.0,0
791,200861.0,46.0,0,3,8.0,2,0,3,3.0,3,5.0,1,1.0,0,2,1,0.0,3,32048.0,0
792,202057.0,52.0,0,1,17.0,0,0,2,3.0,2,3.0,2,1.0,0,1,1,0.0,0,18149.0,0
793,204750.0,30.0,0,3,30.0,0,0,3,5.0,1,5.0,2,3.0,0,3,1,2.0,2,26014.0,1
794,200977.0,34.0,1,1,32.0,3,0,3,4.0,0,3.0,2,2.0,0,1,1,0.0,1,17029.0,0
795,200847.0,34.0,1,1,6.0,2,1,3,4.0,2,5.0,0,1.0,0,2,1,2.0,0,20343.0,0
796,203119.0,32.0,0,3,14.0,0,1,3,5.0,0,3.0,1,5.0,0,4,1,2.0,1,21007.0,0
797,200909.0,19.0,0,1,31.0,0,0,2,1.5,0,3.0,0,2.0,1,5,1,0.0,1,17994.0,0
798,202570.0,59.0,0,1,30.0,2,0,4,4.0,1,3.0,1,3.0,0,3,1,1.0,2,28990.0,1
799,204009.0,55.0,0,1,9.0,3,0,3,4.0,1,3.0,2,2.0,0,4,0,1.0,2,32227.0,0
800,203772.0,28.0,0,3,30.0,2,0,3,5.0,2,3.0,2,3.0,0,1,1,2.0,0,22218.0,0
801,202914.0,25.0,1,3,31.0,2,1,3,4.0,0,3.0,1,2.0,0,4,0,2.0,1,21078.0,0
802,200415.0,34.0,1,3,12.0,2,0,2,5.0,0,3.0,2,1.0,0,4,1,1.0,1,17351.0,1
803,201770.0,41.0,0,3,8.0,0,1,2,3.0,3,4.0,0,2.0,0,3,1,1.0,3,31015.0,0
804,202936.0,49.0,0,1,7.0,0,0,3,5.0,3,5.0,1,2.0,0,4,0,2.0,3,32652.25,0
805,202129.0,28.0,0,3,11.0,2,1,3,4.0,2,3.0,0,2.0,0,3,0,1.0,0,19908.0,0
806,201517.0,37.0,0,1,25.0,0,1,3,3.0,0,4.0,2,5.0,0,4,0,1.0,1,18022.0,0
807,200062.0,50.0,0,1,13.0,2,0,2,4.0,4,3.0,2,6.0,1,4,1,1.0,4,32652.25,0
808,204654.0,36.0,0,1,17.0,0,1,3,4.0,0,3.0,2,3.0,0,5,0,1.0,1,22595.0,0
809,203764.0,43.0,1,1,17.0,3,1,3,4.0,0,3.0,2,5.0,0,4,1,1.0,1,21614.0,0
810,204006.0,31.0,0,3,11.0,2,0,4,5.0,2,4.0,2,3.0,1,3,1,1.0,0,23887.0,0
811,201589.0,43.0,1,3,32.0,0,1,3,3.0,3,3.0,2,2.0,1,1,1,0.0,3,31959.0,0
812,204865.0,42.0,1,3,16.0,0,1,3,5.5,3,3.0,2,2.0,0,5,1,2.0,3,24829.0,1
813,201723.0,42.0,0,1,23.0,0,0,2,1.5,2,5.0,3,4.0,1,1,1,1.0,0,21545.0,0
814,201383.0,36.0,1,1,15.0,0,1,3,1.5,0,4.0,2,2.0,0,5,1,0.0,1,17810.0,0
815,203446.0,36.0,1,1,25.0,0,1,3,4.0,1,3.0,3,4.0,0,3,0,1.0,2,28040.0,0
816,202461.0,23.0,1,1,23.0,2,1,4,3.0,0,3.0,2,3.0,1,3,0,1.0,1,21613.0,0
817,201069.0,28.0,0,1,6.0,0,1,3,4.0,0,3.0,2,2.0,0,4,0,1.0,1,16563.0,0
818,202284.0,40.0,0,1,20.0,2,1,2,4.0,4,3.0,0,2.0,0,3,1,1.0,4,32652.25,0
819,202172.0,30.0,0,3,14.0,0,1,3,3.0,1,3.0,2,6.0,0,3,1,0.0,2,22264.0,0
820,203636.0,50.0,0,1,23.0,2,0,4,4.0,0,5.0,2,6.0,1,1,1,2.0,1,21265.0,0
821,203468.0,48.0,0,1,9.0,2,0,3,4.0,3,3.0,1,3.0,0,5,1,1.0,3,32652.25,0
822,200460.0,26.0,0,3,14.0,2,1,2,3.0,2,3.0,2,6.0,0,5,1,0.0,0,22262.0,0
823,200895.0,31.0,0,1,17.0,2,1,3,3.0,2,5.0,1,2.0,1,2,0,2.0,0,21833.0,0
824,203216.0,57.0,1,1,16.0,2,0,4,4.0,0,3.0,1,4.0,0,2,0,1.0,1,21620.0,0
825,202480.0,51.0,0,3,10.0,2,1,3,5.0,0,3.0,1,3.0,1,4,0,1.0,1,21361.0,1
826,200128.0,22.0,0,1,8.0,3,1,3,3.0,0,3.0,1,1.0,0,5,1,2.0,1,17523.0,0
827,202836.0,55.0,0,1,12.0,2,1,3,4.0,4,5.0,1,3.0,0,4,1,1.0,4,32652.25,0
828,202549.0,60.0,1,2,9.0,0,0,3,5.0,4,3.0,1,3.0,0,2,1,2.0,4,32652.25,0
829,201634.0,27.0,1,1,9.0,2,1,3,4.0,0,3.0,2,2.0,1,1,0,2.0,1,17566.0,0
830,203799.0,37.0,0,3,24.0,2,1,3,5.0,2,4.0,2,4.0,0,4,1,1.0,0,24185.0,0
831,201353.0,34.0,1,1,22.0,3,1,2,5.0,0,5.0,2,2.0,1,3,1,0.0,1,17307.0,1
832,200048.0,46.0,1,3,11.0,2,1,3,3.0,2,3.0,0,5.0,1,5,1,1.0,0,20772.0,0
833,200121.0,33.0,1,3,28.0,2,1,3,3.0,2,4.0,1,1.0,0,2,0,1.0,0,21146.0,0
834,202309.0,42.0,0,3,10.0,2,1,2,3.0,2,5.0,0,1.0,0,5,1,0.0,0,20155.0,0
835,203431.0,52.0,1,3,9.0,2,1,3,4.0,1,4.0,1,4.0,0,4,0,1.0,2,29274.0,0
836,203730.0,41.0,0,1,9.0,0,0,3,4.0,0,5.0,2,6.0,0,4,1,2.0,1,22055.0,0
837,202663.0,55.0,0,3,10.0,2,0,3,4.0,2,5.0,1,4.0,0,4,1,2.0,0,24618.0,0
838,203435.0,33.0,0,3,9.0,2,1,3,4.0,2,4.0,1,2.0,1,1,0,2.0,0,22756.0,0
839,204147.0,51.0,0,3,7.0,2,0,4,4.0,4,3.0,2,3.0,0,1,1,1.0,4,32652.25,0
840,202757.0,34.0,1,1,12.0,0,0,4,4.0,1,4.0,1,7.0,0,3,1,3.0,2,30556.0,0
841,200502.0,53.0,0,3,6.0,2,0,2,3.0,2,5.0,3,1.0,0,2,1,1.0,0,23381.0,0
842,201717.0,34.0,0,1,8.0,0,1,2,4.0,2,5.0,2,7.0,0,4,0,1.0,0,20957.0,0
843,200443.0,36.0,1,1,10.0,3,1,2,4.0,0,3.0,0,6.0,0,5,1,0.0,1,22262.0,1
844,201148.0,39.0,0,1,16.0,2,1,3,3.0,2,5.0,2,3.0,0,5,1,2.0,0,20377.0,0
845,204142.0,36.0,1,3,7.0,2,0,4,4.0,1,3.0,3,3.0,0,5,1,1.0,2,27467.0,0
846,204793.0,61.0,0,3,14.0,2,1,3,2.0,2,3.0,2,2.0,1,5,0,1.0,0,23898.0,0
847,202653.0,47.0,0,1,7.0,2,1,4,4.0,1,5.0,2,2.0,0,2,0,1.0,2,28074.0,0
848,202614.0,28.0,0,1,24.0,3,1,3,4.0,0,4.0,1,2.0,1,4,1,1.0,1,21736.0,0
849,200330.0,43.0,1,1,16.0,0,0,2,4.0,2,3.0,2,2.0,0,3,0,0.0,0,20257.0,0
850,201601.0,50.0,1,3,18.0,2,0,3,3.0,1,3.0,3,5.0,0,5,1,2.0,2,24208.0,0
851,200713.0,45.0,0,1,6.0,2,0,3,3.0,0,3.0,2,4.0,0,5,0,1.0,1,17270.0,0
852,202597.0,46.0,0,1,16.0,0,1,3,4.0,2,4.0,2,2.0,0,4,1,1.0,0,21026.0,0
853,203063.0,34.0,0,3,7.0,2,1,3,2.0,2,5.0,2,3.0,0,4,0,1.0,0,22715.0,0
854,204437.0,51.0,0,1,35.0,2,1,4,2.0,0,3.0,2,3.0,1,1,0,2.0,1,21899.0,0
855,201944.0,24.0,0,1,29.0,2,1,2,1.5,0,3.0,2,2.0,1,4,0,0.0,1,17725.0,0
856,202050.0,35.0,0,3,14.0,0,0,3,3.0,0,3.0,2,2.0,0,3,1,2.0,1,17572.0,0
857,202169.0,52.0,0,1,6.0,0,1,3,3.0,3,3.0,2,3.0,0,1,1,2.0,3,32099.0,0
858,200127.0,19.0,0,3,28.0,2,1,2,3.0,0,3.0,0,2.0,1,2,0,1.0,1,16675.0,1
859,202985.0,37.0,1,1,15.0,0,0,4,3.0,1,5.0,1,2.0,0,3,0,1.0,2,30391.0,0
860,201012.0,31.0,1,3,6.0,0,0,2,5.0,0,3.0,0,2.0,0,3,1,1.0,1,16359.0,1
861,201013.0,30.0,0,3,14.0,2,0,3,3.0,2,5.0,2,1.0,0,3,1,0.0,0,19779.0,0
862,203579.0,47.0,0,3,7.0,0,1,3,2.0,3,5.0,0,3.0,0,4,1,2.0,3,32652.25,0
863,201350.0,27.0,0,3,8.0,2,0,2,1.5,2,3.0,3,1.0,0,1,0,1.0,0,21500.0,0
864,200649.0,53.0,0,1,29.0,0,0,3,3.0,3,3.0,0,7.0,0,5,1,1.0,3,29275.0,0
865,204188.0,22.0,0,1,10.0,2,1,4,5.0,0,3.0,3,3.0,0,5,1,3.0,1,21908.0,0
866,202720.0,36.0,0,1,29.0,0,0,4,3.0,1,4.0,2,2.0,0,5,1,2.0,2,30674.0,0
867,200194.0,45.0,1,1,8.0,2,1,3,4.0,3,3.0,1,1.0,0,4,1,0.0,3,31792.0,0
868,201380.0,35.0,0,3,24.0,2,1,3,3.0,2,5.0,2,1.0,0,3,0,0.0,0,17144.0,0
869,203651.0,56.0,0,1,29.0,3,1,4,5.0,0,4.0,2,7.0,0,1,1,2.0,1,22215.0,0
870,202277.0,38.0,0,3,16.0,2,1,3,4.0,1,3.0,2,1.0,1,3,1,1.0,2,23740.0,0
871,203742.0,47.0,0,1,28.0,2,0,4,4.0,2,4.0,2,6.0,0,3,1,3.0,0,27604.0,1
872,204541.0,53.0,1,1,32.0,2,0,3,5.0,3,3.0,2,5.0,0,5,0,2.0,3,32504.0,0
873,201947.0,50.0,1,2,9.0,2,1,3,3.0,4,4.0,2,2.0,0,1,1,2.0,4,32652.25,0
874,202669.0,60.0,0,1,10.0,0,1,4,5.0,0,3.0,1,5.0,0,3,0,2.0,1,20855.0,0
875,202869.0,51.0,0,1,36.0,0,1,3,5.0,3,3.0,1,3.0,0,5,1,2.0,3,32652.25,0
876,202467.0,22.0,0,1,22.0,0,1,4,4.0,0,3.0,0,3.0,0,3,1,2.0,1,19910.0,0
877,201371.0,56.0,0,3,17.0,2,0,2,4.0,2,5.0,2,5.0,0,5,0,1.0,0,20380.0,0
878,204304.0,44.0,0,1,19.0,0,1,3,5.0,3,4.0,2,3.0,0,3,1,2.0,3,32652.25,0
879,203107.0,22.0,0,1,25.0,0,0,4,4.0,0,3.0,3,3.0,0,3,1,2.0,1,21371.0,1
880,202983.0,51.0,0,3,15.0,2,1,3,4.0,0,4.0,1,2.0,0,2,1,1.0,1,22553.0,0
881,200880.0,32.0,1,1,19.0,0,0,3,4.0,0,4.0,1,2.0,0,5,0,0.0,1,17743.0,0
882,203523.0,40.0,0,1,13.0,0,0,3,4.0,1,4.0,3,6.0,0,3,0,2.0,2,27054.0,0
883,204050.0,52.0,1,1,15.0,0,1,3,5.5,1,3.0,0,4.0,0,1,1,1.0,2,29328.0,1
884,200099.0,44.0,1,1,29.0,2,1,3,3.0,2,4.0,1,5.0,0,3,1,0.0,0,17042.0,0
885,203050.0,35.0,1,1,23.0,0,0,4,5.0,0,3.0,0,3.0,0,5,1,2.0,1,21231.0,0
886,202750.0,33.0,0,3,14.0,0,1,4,5.0,2,3.0,1,3.0,0,3,1,3.0,0,24162.0,0
887,203196.0,37.0,0,1,23.0,0,0,3,2.0,0,5.0,3,3.0,0,2,1,1.0,1,21421.0,1
888,200554.0,27.0,0,1,13.0,2,0,2,4.0,2,5.0,3,1.0,0,3,1,0.0,0,21811.0,0
889,201447.0,36.0,1,3,21.0,2,1,2,5.0,2,3.0,2,2.0,0,1,1,0.0,0,20406.0,0
890,203731.0,43.0,0,1,20.0,2,1,4,2.0,2,5.0,2,7.0,0,4,1,1.0,0,24216.0,0
891,201701.0,42.0,0,1,10.0,3,1,2,3.0,4,3.0,2,2.0,0,1,0,0.0,4,32652.25,0
892,200322.0,32.0,0,1,8.0,2,0,3,4.0,2,3.0,0,1.0,0,3,1,2.0,0,20055.0,0
893,200247.0,34.0,0,1,8.0,0,1,2,4.0,2,5.0,1,7.0,0,4,0,1.0,0,20957.0,0
894,200168.0,38.0,0,3,6.0,0,0,2,4.0,2,3.0,3,5.0,0,2,1,1.0,0,23686.0,0
895,200890.0,54.0,1,1,6.0,0,0,2,3.0,1,3.0,2,1.0,0,5,1,1.0,2,25502.0,0
896,201958.0,36.0,0,1,8.0,0,0,2,3.0,2,3.0,2,2.0,0,1,0,0.0,0,22262.0,0
897,201028.0,41.0,0,1,11.0,2,1,2,1.5,0,3.0,1,3.0,1,1,1,1.0,1,17127.0,0
898,204447.0,41.0,1,3,12.0,0,1,3,5.0,1,5.0,2,7.0,1,5,0,1.0,2,29153.0,0
899,203472.0,42.0,0,1,12.0,2,1,3,2.0,0,3.0,1,4.0,1,1,1,2.0,1,20805.0,0
900,200687.0,36.0,0,1,8.0,2,1,3,3.0,0,3.0,0,5.0,0,5,1,0.0,1,17519.0,0
